path,class,method,iou_fixed_top20pct,iou_adaptive_otsu,pointing_game_hit,border_bias_fraction,predicted_correctly
cashew_leaf_dataset_raw/red_rust/red-rust832__jpg.rf.3e0a67eb9f31c2bb1cfcb138cabf6873.jpg,red_rust,scorecam,0.0,0.0393857486559539,0,0.5072799324989319,True
cashew_leaf_dataset_raw/red_rust/red-rust832__jpg.rf.3e0a67eb9f31c2bb1cfcb138cabf6873.jpg,red_rust,eigencam,0.21237264993172986,0.33098742651160795,1,0.09950192272663116,True
cashew_leaf_dataset_raw/red_rust/red-rust1317__jpg.rf.89aa1cea4753a716a1ccd059bf61188b.jpg,red_rust,gradcam++,0.035883958354391995,0.03376718415137735,0,0.47843998670578003,True
cashew_leaf_dataset_raw/red_rust/red-rust1317__jpg.rf.89aa1cea4753a716a1ccd059bf61188b.jpg,red_rust,scorecam,0.09680008561643835,0.11416900232572008,1,0.4110445976257324,True
cashew_leaf_dataset_raw/red_rust/red-rust1317__jpg.rf.89aa1cea4753a716a1ccd059bf61188b.jpg,red_rust,eigencam,0.14774764679515912,0.30818915801614766,0,0.10980382561683655,True
cashew_leaf_dataset_raw/red_rust/red-rust570__jpg.rf.828384a7d1c77b6c14624c0b41b8203e.jpg,red_rust,gradcam++,0.5384646045918368,0.14360045306526972,1,0.6439261436462402,True
cashew_leaf_dataset_raw/red_rust/red-rust570__jpg.rf.828384a7d1c77b6c14624c0b41b8203e.jpg,red_rust,scorecam,0.1861135119562086,0.490007773125047,1,0.3451106548309326,True
cashew_leaf_dataset_raw/red_rust/red-rust570__jpg.rf.828384a7d1c77b6c14624c0b41b8203e.jpg,red_rust,eigencam,0.0,0.0,0,0.32690703868865967,True
cashew_leaf_dataset_raw/red_rust/red-rust691__jpg.rf.50538796e27c2ccbdb9fbda23c19eaa9.jpg,red_rust,gradcam++,0.15100808282626466,0.20809235496114223,0,0.4603680670261383,True
cashew_leaf_dataset_raw/red_rust/red-rust691__jpg.rf.50538796e27c2ccbdb9fbda23c19eaa9.jpg,red_rust,scorecam,0.1901687833047724,0.42494616016518283,1,0.3938292860984802,True
cashew_leaf_dataset_raw/red_rust/red-rust691__jpg.rf.50538796e27c2ccbdb9fbda23c19eaa9.jpg,red_rust,eigencam,0.14868692361724786,0.3500590318772137,1,0.08703651279211044,True
cashew_leaf_dataset_raw/red_rust/red-rust52__jpg.rf.5de622ade858572dd7277886b5e18dff.jpg,red_rust,gradcam++,0.018355673183642108,0.021967916624093184,0,0.5570659637451172,True
cashew_leaf_dataset_raw/red_rust/red-rust52__jpg.rf.5de622ade858572dd7277886b5e18dff.jpg,red_rust,scorecam,0.018355673183642108,0.007710263846643559,0,0.34307995438575745,True
cashew_leaf_dataset_raw/red_rust/red-rust52__jpg.rf.5de622ade858572dd7277886b5e18dff.jpg,red_rust,eigencam,0.09340911174259786,0.042907931837685424,0,0.503327488899231,True
cashew_leaf_dataset_raw/red_rust/red-rust1081__jpg.rf.4cc64a79e41d2186e2a780d02d1fa407.jpg,red_rust,gradcam++,0.46775350765306123,0.0,0,0.8506808280944824,True
cashew_leaf_dataset_raw/red_rust/red-rust1081__jpg.rf.4cc64a79e41d2186e2a780d02d1fa407.jpg,red_rust,scorecam,0.04381539611360239,0.11322636472969405,1,0.4983151853084564,True
cashew_leaf_dataset_raw/red_rust/red-rust1081__jpg.rf.4cc64a79e41d2186e2a780d02d1fa407.jpg,red_rust,eigencam,0.2272927043656607,0.06841906202723147,0,0.5988671779632568,True
cashew_leaf_dataset_raw/red_rust/red-rust105__jpg.rf.24ca9e31a1352041187294c35db37ade.jpg,red_rust,gradcam++,0.10226378813040818,0.09008803018177661,0,0.08238846063613892,True
cashew_leaf_dataset_raw/red_rust/red-rust105__jpg.rf.24ca9e31a1352041187294c35db37ade.jpg,red_rust,scorecam,0.08237515016303415,0.062392722279437006,0,0.3636488616466522,True
cashew_leaf_dataset_raw/red_rust/red-rust105__jpg.rf.24ca9e31a1352041187294c35db37ade.jpg,red_rust,eigencam,0.021961102106969208,0.05838076868796161,0,0.03798393905162811,True
cashew_leaf_dataset_raw/red_rust/red-rust656__jpg.rf.754f50ab5f85f401fae04b989930c7f7.jpg,red_rust,gradcam++,0.42085857780612246,0.0,0,,True
cashew_leaf_dataset_raw/red_rust/red-rust656__jpg.rf.754f50ab5f85f401fae04b989930c7f7.jpg,red_rust,scorecam,0.14843346848507188,0.022835921141005886,0,0.600752592086792,True
cashew_leaf_dataset_raw/red_rust/red-rust656__jpg.rf.754f50ab5f85f401fae04b989930c7f7.jpg,red_rust,eigencam,0.20622628359018044,0.33806808242661723,0,0.10503999143838882,True
cashew_leaf_dataset_raw/red_rust/red-rust1569__jpg.rf.4fed08b5f7d806630dd69beab41c3918.jpg,red_rust,gradcam++,0.18387276785714285,0.0,0,0.8735234141349792,True
cashew_leaf_dataset_raw/red_rust/red-rust1569__jpg.rf.4fed08b5f7d806630dd69beab41c3918.jpg,red_rust,scorecam,0.17187880262837674,0.12327931104631451,0,0.5417443513870239,True
cashew_leaf_dataset_raw/red_rust/red-rust1569__jpg.rf.4fed08b5f7d806630dd69beab41c3918.jpg,red_rust,eigencam,0.12980994838104176,0.12580362917031232,0,0.05015509948134422,True
cashew_leaf_dataset_raw/red_rust/red-rust1282__jpg.rf.e50459a42615bdc3352281c724d01baa.jpg,red_rust,gradcam++,0.5105229591836735,0.0,0,0.8910484910011292,True
cashew_leaf_dataset_raw/red_rust/red-rust1282__jpg.rf.e50459a42615bdc3352281c724d01baa.jpg,red_rust,scorecam,0.02799400334428876,0.03338533541341654,0,0.6562747359275818,True
cashew_leaf_dataset_raw/red_rust/red-rust1282__jpg.rf.e50459a42615bdc3352281c724d01baa.jpg,red_rust,eigencam,0.34669285687304047,0.39615144045034767,1,0.14001423120498657,True
cashew_leaf_dataset_raw/red_rust/red-rust935__jpg.rf.25f416ad0e3fcec3eed967e36d5c2b10.jpg,red_rust,gradcam++,0.0879703443877551,0.0,0,0.8910484313964844,True
cashew_leaf_dataset_raw/red_rust/red-rust935__jpg.rf.25f416ad0e3fcec3eed967e36d5c2b10.jpg,red_rust,scorecam,0.0706135151155898,0.03912458735786771,0,0.5699378252029419,True
cashew_leaf_dataset_raw/red_rust/red-rust935__jpg.rf.25f416ad0e3fcec3eed967e36d5c2b10.jpg,red_rust,eigencam,0.054825521974010805,0.11784729403653912,0,0.2566359043121338,True
cashew_leaf_dataset_raw/red_rust/red-rust1380__jpg.rf.a884c3f3fe7601a45f570cbb7e2ccdd4.jpg,red_rust,gradcam++,0.24796064892609454,0.3080716556252042,1,0.20692066848278046,True
cashew_leaf_dataset_raw/red_rust/red-rust1380__jpg.rf.a884c3f3fe7601a45f570cbb7e2ccdd4.jpg,red_rust,scorecam,0.19285693426393716,0.3688411509657075,1,0.2527709901332855,True
cashew_leaf_dataset_raw/red_rust/red-rust1380__jpg.rf.a884c3f3fe7601a45f570cbb7e2ccdd4.jpg,red_rust,eigencam,0.3256847981305985,0.49502719752808266,1,0.06594499945640564,True
cashew_leaf_dataset_raw/red_rust/red-rust910__jpg.rf.bde8c99d3122c81a3b50c03a5428c206.jpg,red_rust,gradcam++,0.019446454413892908,0.0005511919525974921,0,0.3387264311313629,True
cashew_leaf_dataset_raw/red_rust/red-rust910__jpg.rf.bde8c99d3122c81a3b50c03a5428c206.jpg,red_rust,scorecam,0.0,0.0,0,0.6604911684989929,True
cashew_leaf_dataset_raw/red_rust/red-rust910__jpg.rf.bde8c99d3122c81a3b50c03a5428c206.jpg,red_rust,eigencam,0.013852658091211658,0.039773066587040905,0,0.13470204174518585,True
cashew_leaf_dataset_raw/red_rust/red-rust140__jpg.rf.e00c7c203389c6860cc6cea45db05f18.jpg,red_rust,gradcam++,0.4617944834183674,0.1195994887089902,1,0.005958243273198605,True
cashew_leaf_dataset_raw/red_rust/red-rust140__jpg.rf.e00c7c203389c6860cc6cea45db05f18.jpg,red_rust,scorecam,0.032589091361403075,0.059002965682813165,0,0.5795807242393494,True
cashew_leaf_dataset_raw/red_rust/red-rust140__jpg.rf.e00c7c203389c6860cc6cea45db05f18.jpg,red_rust,eigencam,0.27480036855036855,0.4661981487829962,1,0.08392692357301712,True
cashew_leaf_dataset_raw/red_rust/red-rust21__jpg.rf.319706b8d434eb9335f97514efdbfa45.jpg,red_rust,gradcam++,0.11487905066179827,0.015222547018917875,0,0.6623964905738831,True
cashew_leaf_dataset_raw/red_rust/red-rust21__jpg.rf.319706b8d434eb9335f97514efdbfa45.jpg,red_rust,scorecam,0.02501889010158677,0.023391812865497075,0,0.6055527329444885,True
cashew_leaf_dataset_raw/red_rust/red-rust21__jpg.rf.319706b8d434eb9335f97514efdbfa45.jpg,red_rust,eigencam,0.22310158284912843,0.23501001717229536,1,0.15638765692710876,True
cashew_leaf_dataset_raw/red_rust/red-rust1626__jpg.rf.b838504c3338d2280f7a7eb054277834.jpg,red_rust,gradcam++,0.15637961335676626,0.0,0,0.6280025839805603,True
cashew_leaf_dataset_raw/red_rust/red-rust1626__jpg.rf.b838504c3338d2280f7a7eb054277834.jpg,red_rust,scorecam,0.03439710737305455,0.2793922080480717,0,0.4101562201976776,True
cashew_leaf_dataset_raw/red_rust/red-rust1626__jpg.rf.b838504c3338d2280f7a7eb054277834.jpg,red_rust,eigencam,0.1863190538006635,0.22041075587550285,0,0.1440737545490265,True
cashew_leaf_dataset_raw/red_rust/red-rust1323__jpg.rf.1f1bd9ed45d50fa9b0df1b1d18ff821f.jpg,red_rust,gradcam++,0.008792048929663608,0.0,0,0.6230836510658264,True
cashew_leaf_dataset_raw/red_rust/red-rust1323__jpg.rf.1f1bd9ed45d50fa9b0df1b1d18ff821f.jpg,red_rust,scorecam,0.00012634238787113077,0.011143021252153934,0,0.5900959372520447,True
cashew_leaf_dataset_raw/red_rust/red-rust1323__jpg.rf.1f1bd9ed45d50fa9b0df1b1d18ff821f.jpg,red_rust,eigencam,0.2198581560283688,0.24873666479505896,1,0.008343624882400036,True
cashew_leaf_dataset_raw/red_rust/red-rust782__jpg.rf.3fae63d2357232b744190c32c82be4e5.jpg,red_rust,gradcam++,0.22462930484693877,0.0,0,0.5974684357643127,True
cashew_leaf_dataset_raw/red_rust/red-rust782__jpg.rf.3fae63d2357232b744190c32c82be4e5.jpg,red_rust,scorecam,0.0,0.0001271348052718566,0,0.47541630268096924,True
cashew_leaf_dataset_raw/red_rust/red-rust782__jpg.rf.3fae63d2357232b744190c32c82be4e5.jpg,red_rust,eigencam,0.1930787322208534,0.25748042841362084,0,0.15565378963947296,True
cashew_leaf_dataset_raw/red_rust/red-rust814__jpg.rf.e22c5055963a6fb3eabfb579647b5858.jpg,red_rust,gradcam++,0.20543686224489796,0.0,0,0.7267866730690002,True
cashew_leaf_dataset_raw/red_rust/red-rust814__jpg.rf.e22c5055963a6fb3eabfb579647b5858.jpg,red_rust,scorecam,0.05043101223352088,0.0512728576550735,0,0.6195749044418335,True
cashew_leaf_dataset_raw/red_rust/red-rust814__jpg.rf.e22c5055963a6fb3eabfb579647b5858.jpg,red_rust,eigencam,0.36374606154052425,0.3556707548362625,1,0.14350789785385132,True
cashew_leaf_dataset_raw/red_rust/red-rust410__jpg.rf.38405e9625073f0a91e39099353f10d9.jpg,red_rust,gradcam++,0.02954391579983997,0.0008062565508344756,0,0.6431320309638977,True
cashew_leaf_dataset_raw/red_rust/red-rust410__jpg.rf.38405e9625073f0a91e39099353f10d9.jpg,red_rust,scorecam,0.0,0.000164257555847569,0,0.47011759877204895,True
cashew_leaf_dataset_raw/red_rust/red-rust410__jpg.rf.38405e9625073f0a91e39099353f10d9.jpg,red_rust,eigencam,0.14357011007041773,0.1493545302414535,0,0.16493752598762512,True
